Labels,MFCC Features
3,[-358.94064 -318.95288 -307.5896  ...    0.         0.         0.     ]
3,[-545.4777  -459.75723 -443.24545 ...    0.         0.         0.     ]
3,[-577.37494 -495.55646 -481.0425  ...    0.         0.         0.     ]
3,[-509.53104 -428.43582 -430.67844 ...    0.         0.         0.     ]
3,[-590.9085  -500.1674  -470.67523 ...    0.         0.         0.     ]
3,[-545.7152  -461.67728 -459.8338  ...    0.         0.         0.     ]
3,[-545.3523  -467.06155 -453.61694 ...    0.         0.         0.     ]
3,[-563.67487 -485.40213 -478.43826 ...    0.         0.         0.     ]
3,[-545.9913  -471.13068 -466.53165 ...    0.         0.         0.     ]
3,[-596.03534 -498.3416  -471.39957 ...    0.         0.         0.     ]
3,[-544.31244 -468.39148 -471.41183 ...    0.         0.         0.     ]
3,[-575.8756  -489.93918 -475.25226 ...    0.         0.         0.     ]
3,[-528.966   -457.01642 -454.64584 ...    0.         0.         0.     ]
3,[-558.6391 -476.7796 -450.6586 ...    0.        0.        0.    ]
3,[-485.10074 -416.20035 -435.48373 ...    0.         0.         0.     ]
3,[-580.5691  -494.51608 -477.36093 ...    0.         0.         0.     ]
3,[-608.871   -515.61633 -491.5812  ...    0.         0.         0.     ]
3,[-601.1521  -508.65826 -482.12717 ...    0.         0.         0.     ]
3,[-557.2906  -479.6321  -478.78375 ...    0.         0.         0.     ]
3,[-578.17267 -496.68036 -490.3206  ...    0.         0.         0.     ]
3,[-586.31415 -490.82285 -465.70428 ...    0.         0.         0.     ]
3,[-576.2242  -499.21124 -483.28088 ...    0.         0.         0.     ]
3,[-520.87915 -520.87915 -520.87915 ...    0.         0.         0.     ]
3,[-542.1485 -542.1485 -542.1485 ...    0.        0.        0.    ]
3,[-591.424 -591.424 -591.424 ...    0.       0.       0.   ]
3,[-590.09204 -590.09204 -590.09204 ...    0.         0.         0.     ]
3,[-607.55725 -607.55725 -607.55725 ...    0.         0.         0.     ]
3,[-569.7653 -569.7653 -569.7653 ...    0.        0.        0.    ]
3,[-582.5966 -582.5966 -582.5966 ...    0.        0.        0.    ]
3,[-576.0151 -576.0151 -576.0151 ...    0.        0.        0.    ]
3,[-591.4799 -591.4799 -591.4799 ...    0.        0.        0.    ]
3,[-534.462 -534.462 -534.462 ...    0.       0.       0.   ]
3,[-584.7567 -584.7567 -584.7567 ...    0.        0.        0.    ]
3,[-554.70465 -554.70465 -554.70465 ...    0.         0.         0.     ]
3,[-590.7738 -590.7738 -590.7738 ...    0.        0.        0.    ]
3,[-593.7764 -593.7764 -593.7764 ...    0.        0.        0.    ]
3,[-563.93823 -563.93823 -563.93823 ...    0.         0.         0.     ]
3,[-554.8111 -554.8111 -554.8111 ...    0.        0.        0.    ]
3,[-591.94574 -591.94574 -591.94574 ...    0.         0.         0.     ]
3,[-581.66797 -581.66797 -581.66797 ...    0.         0.         0.     ]
3,[-601.591 -601.591 -601.591 ...    0.       0.       0.   ]
3,[-588.4132 -588.4132 -588.4132 ...    0.        0.        0.    ]
3,[-572.3539 -572.3539 -572.3539 ...    0.        0.        0.    ]
3,[-589.5166 -589.5166 -589.5166 ...    0.        0.        0.    ]
3,[-588.0351 -588.0351 -588.0351 ...    0.        0.        0.    ]
3,[-551.5955 -551.5955 -551.5955 ...    0.        0.        0.    ]
3,[-584.3561 -584.3561 -584.3561 ...    0.        0.        0.    ]
3,[-584.48584 -584.48584 -584.48584 ...    0.         0.         0.     ]
3,[-598.26263 -598.26263 -598.26263 ...    0.         0.         0.     ]
3,[-568.658 -568.658 -568.658 ...    0.       0.       0.   ]
3,[-575.64136 -575.64136 -575.64136 ...    0.         0.         0.     ]
3,[-574.5674 -574.5674 -574.5674 ...    0.        0.        0.    ]
3,[-570.4434 -570.4434 -570.4434 ...    0.        0.        0.    ]
3,[-589.6252 -589.6252 -589.6252 ...    0.        0.        0.    ]
3,[-559.774 -559.774 -559.774 ...    0.       0.       0.   ]
3,[-490.20868 -490.20868 -490.20868 ...    0.         0.         0.     ]
3,[-585.19135 -585.19135 -585.19135 ...    0.         0.         0.     ]
3,[-611.9172 -611.9172 -611.9172 ...    0.        0.        0.    ]
3,[-522.3689 -522.3689 -522.3689 ...    0.        0.        0.    ]
3,[-582.7297 -582.7297 -582.7297 ...    0.        0.        0.    ]
3,[-566.1166 -566.1166 -566.1166 ...    0.        0.        0.    ]
3,[-602.2219 -602.2219 -602.2219 ...    0.        0.        0.    ]
3,[-584.4946 -584.4946 -584.4946 ...    0.        0.        0.    ]
3,[-574.41455 -574.41455 -574.41455 ...    0.         0.         0.     ]
3,[-522.53876 -457.12952 -436.24606 ...    0.         0.         0.     ]
3,[-520.82245 -455.20248 -455.53296 ...    0.         0.         0.     ]
3,[-549.9558  -479.42844 -479.08585 ...    0.         0.         0.     ]
3,[-511.30914 -428.41913 -417.8169  ...    0.         0.         0.     ]
3,[-569.33826 -500.7008  -485.79132 ...    0.         0.         0.     ]
3,[-507.5179  -439.46194 -454.11145 ...    0.         0.         0.     ]
3,[-506.5907  -439.6767  -443.79477 ...    0.         0.         0.     ]
3,[-557.62256 -480.7423  -471.3299  ...    0.         0.         0.     ]
3,[-541.83466 -466.44385 -466.21677 ...    0.         0.         0.     ]
3,[-558.4282  -483.44247 -474.50018 ...    0.         0.         0.     ]
3,[-564.3714  -485.11832 -474.17444 ...    0.         0.         0.     ]
3,[-526.9192  -465.95517 -464.81055 ...    0.         0.         0.     ]
3,[-513.775   -447.54257 -439.1294  ...    0.         0.         0.     ]
3,[-541.99066 -470.0312  -449.29294 ...    0.         0.         0.     ]
3,[-532.7151  -474.7841  -473.23782 ...    0.         0.         0.     ]
3,[-523.40356 -462.93677 -462.8678  ...    0.         0.         0.     ]
3,[-535.45    -483.0746  -466.10434 ...    0.         0.         0.     ]
3,[-545.74243 -462.81342 -450.92084 ...    0.         0.         0.     ]
3,[-554.918   -483.94595 -465.40332 ...    0.         0.         0.     ]
3,[-549.39044 -481.14825 -467.50848 ...    0.         0.         0.     ]
3,[-527.7366 -454.2839 -448.5417 ...    0.        0.        0.    ]
3,[-679.4077 -679.4077 -679.4077 ...    0.        0.        0.    ]
3,[-673.3839 -673.3839 -673.3839 ...    0.        0.        0.    ]
3,[-658.15173 -658.15173 -658.15173 ...    0.         0.         0.     ]
3,[-713.033 -713.033 -713.033 ...    0.       0.       0.   ]
3,[-711.6369 -711.6369 -711.6369 ...    0.        0.        0.    ]
3,[-694.7898 -694.7898 -694.7898 ...    0.        0.        0.    ]
3,[-730.4596 -730.4596 -730.4596 ...    0.        0.        0.    ]
3,[-698.4103 -698.4103 -698.4103 ...    0.        0.        0.    ]
3,[-721.7101 -721.7101 -721.7101 ...    0.        0.        0.    ]
3,[-699.64185 -699.64185 -699.64185 ...    0.         0.         0.     ]
3,[-666.7367 -666.7367 -666.7367 ...    0.        0.        0.    ]
3,[-682.60956 -682.60956 -682.60956 ...    0.         0.         0.     ]
3,[-658.7451 -658.7451 -658.7451 ...    0.        0.        0.    ]
3,[-653.6412 -653.6412 -653.6412 ...    0.        0.        0.    ]
3,[-700.9759 -700.9759 -700.9759 ...    0.        0.        0.    ]
3,[-652.7161 -652.7161 -652.7161 ...    0.        0.        0.    ]
3,[-703.5159 -703.5159 -703.5159 ...    0.        0.        0.    ]
3,[-690.8658 -690.8658 -690.8658 ...    0.        0.        0.    ]
3,[-690.9589 -690.9589 -690.9589 ...    0.        0.        0.    ]
3,[-678.66327 -678.66327 -678.66327 ...    0.         0.         0.     ]
3,[-684.2049 -684.2049 -684.2049 ...    0.        0.        0.    ]
3,[-649.0303 -649.0303 -649.0303 ...    0.        0.        0.    ]
3,[-527.186   -485.8381  -427.94647 ...    0.         0.         0.     ]
3,[-509.3953  -456.15186 -395.3181  ...    0.         0.         0.     ]
3,[-462.19156 -387.07724 -320.44644 ...    0.         0.         0.     ]
3,[-484.65717 -406.15793 -324.12128 ...    0.         0.         0.     ]
3,[-532.7224  -497.37097 -454.91373 ...    0.         0.         0.     ]
3,[-524.0641  -428.1106  -323.05386 ...    0.         0.         0.     ]
3,[-478.22678 -408.88364 -339.21677 ...    0.         0.         0.     ]
3,[-542.09784 -500.687   -447.0291  ...    0.         0.         0.     ]
3,[-529.6191  -458.64523 -397.27182 ...    0.         0.         0.     ]
3,[-559.1731  -530.2888  -508.92032 ...    0.         0.         0.     ]
3,[-545.1004  -503.96893 -447.37866 ...    0.         0.         0.     ]
3,[-549.08466 -498.0232  -435.65106 ...    0.         0.         0.     ]
3,[-619.1666 -619.1666 -619.1666 ...    0.        0.        0.    ]
3,[-631.51416 -631.51416 -631.51416 ...    0.         0.         0.     ]
3,[-615.42474 -615.42474 -615.42474 ...    0.         0.         0.     ]
3,[-646.95074 -646.95074 -646.95074 ...    0.         0.         0.     ]
3,[-639.46173 -639.46173 -639.46173 ...    0.         0.         0.     ]
3,[-629.5142 -629.5142 -629.5142 ...    0.        0.        0.    ]
3,[-616.91974 -616.91974 -616.91974 ...    0.         0.         0.     ]
3,[-615.1782 -615.1782 -615.1782 ...    0.        0.        0.    ]
3,[-621.76843 -621.76843 -621.76843 ...    0.         0.         0.     ]
3,[-635.4808 -635.4808 -635.4808 ...    0.        0.        0.    ]
3,[-621.18646 -621.18646 -621.18646 ...    0.         0.         0.     ]
3,[-618.8561 -618.8561 -618.8561 ...    0.        0.        0.    ]
3,[-618.2676 -618.2676 -618.2676 ...    0.        0.        0.    ]
3,[-609.1444 -609.1444 -609.1444 ...    0.        0.        0.    ]
3,[-639.61786 -639.61786 -639.61786 ...    0.         0.         0.     ]
3,[-627.33765 -627.33765 -627.33765 ...    0.         0.         0.     ]
3,[-607.9013 -607.9013 -607.9013 ...    0.        0.        0.    ]
3,[-628.53186 -628.53186 -628.53186 ...    0.         0.         0.     ]
3,[-607.848 -607.848 -607.848 ...    0.       0.       0.   ]
3,[-597.8838 -597.8838 -597.8838 ...    0.        0.        0.    ]
3,[-526.973  -504.1039 -501.6531 ...    0.        0.        0.    ]
3,[-554.7391  -523.03906 -512.388   ...    0.         0.         0.     ]
3,[-504.11926 -485.5623  -488.99265 ...    0.         0.         0.     ]
3,[-545.9301  -517.27295 -512.6572  ...    0.         0.         0.     ]
3,[-522.08276 -484.94464 -481.5529  ...    0.         0.         0.     ]
3,[-533.7417  -500.90634 -492.6913  ...    0.         0.         0.     ]
3,[-601.194  -574.2864 -562.478  ...    0.        0.        0.    ]
3,[-534.56775 -508.32285 -504.38086 ...    0.         0.         0.     ]
3,[-519.3452  -483.95157 -485.08585 ...    0.         0.         0.     ]
3,[-565.6721  -535.8983  -529.56323 ...    0.         0.         0.     ]
3,[-532.49036 -513.85    -509.9387  ...    0.         0.         0.     ]
3,[-516.0961  -492.66034 -495.965   ...    0.         0.         0.     ]
3,[-546.36176 -518.4451  -507.84534 ...    0.         0.         0.     ]
3,[-540.0076  -513.83105 -500.56042 ...    0.         0.         0.     ]
3,[-573.8319 -541.3321 -527.1053 ...    0.        0.        0.    ]
3,[-564.3197  -538.18085 -508.99725 ...    0.         0.         0.     ]
3,[-533.93115 -504.1794  -499.836   ...    0.         0.         0.     ]
3,[-552.0092 -523.5303 -513.2202 ...    0.        0.        0.    ]
3,[-524.2314  -500.76895 -498.01843 ...    0.         0.         0.     ]
3,[-556.22455 -510.86295 -503.53204 ...    0.         0.         0.     ]
3,[-569.107 -569.107 -569.107 ...    0.       0.       0.   ]
3,[-577.72003 -577.72003 -577.72003 ...    0.         0.         0.     ]
3,[-547.6375 -547.6375 -547.6375 ...    0.        0.        0.    ]
3,[-535.1974 -535.1974 -535.1974 ...    0.        0.        0.    ]
3,[-558.93036 -558.93036 -558.93036 ...    0.         0.         0.     ]
3,[-580.3043 -580.3043 -580.3043 ...    0.        0.        0.    ]
3,[-563.7958 -563.7958 -563.7958 ...    0.        0.        0.    ]
3,[-574.3183 -574.3183 -574.3183 ...    0.        0.        0.    ]
3,[-571.9071 -571.9071 -571.9071 ...    0.        0.        0.    ]
3,[-559.4257 -559.4257 -559.4257 ...    0.        0.        0.    ]
3,[-579.5835 -579.5835 -579.5835 ...    0.        0.        0.    ]
3,[-581.73376 -581.73376 -581.73376 ...    0.         0.         0.     ]
3,[-571.072 -571.072 -571.072 ...    0.       0.       0.   ]
3,[-574.48065 -574.48065 -574.48065 ...    0.         0.         0.     ]
3,[-583.3453 -583.3453 -583.3453 ...    0.        0.        0.    ]
3,[-565.3962 -565.3962 -565.3962 ...    0.        0.        0.    ]
3,[-589.5325 -589.5325 -589.5325 ...    0.        0.        0.    ]
3,[-585.53973 -585.53973 -585.53973 ...    0.         0.         0.     ]
3,[-568.9725 -568.9725 -568.9725 ...    0.        0.        0.    ]
3,[-544.6759 -544.6759 -544.6759 ...    0.        0.        0.    ]
3,[-570.57385 -570.57385 -570.57385 ...    0.         0.         0.     ]
3,[-567.9956 -567.9956 -567.9956 ...    0.        0.        0.    ]
3,[-566.73425 -566.73425 -566.73425 ...    0.         0.         0.     ]
3,[-622.8144 -622.8144 -622.8144 ...    0.        0.        0.    ]
3,[-578.84546 -578.84546 -578.84546 ...    0.         0.         0.     ]
3,[-585.0126 -585.0126 -585.0126 ...    0.        0.        0.    ]
3,[-581.9528 -581.9528 -581.9528 ...    0.        0.        0.    ]
3,[-583.28033 -583.28033 -583.28033 ...    0.         0.         0.     ]
3,[-585.98676 -585.98676 -585.98676 ...    0.         0.         0.     ]
3,[-575.22705 -575.22705 -575.22705 ...    0.         0.         0.     ]
3,[-600.6418 -600.6418 -600.6418 ...    0.        0.        0.    ]
3,[-539.34845 -539.34845 -539.34845 ...    0.         0.         0.     ]
3,[-537.8204 -537.8204 -537.8204 ...    0.        0.        0.    ]
3,[-523.32654 -523.32654 -523.32654 ...    0.         0.         0.     ]
3,[-511.8037 -511.8037 -511.8037 ...    0.        0.        0.    ]
3,[-579.69666 -579.69666 -579.69666 ...    0.         0.         0.     ]
3,[-525.8684 -525.8684 -525.8684 ...    0.        0.        0.    ]
3,[-549.8197 -549.8197 -549.8197 ...    0.        0.        0.    ]
3,[-538.3246 -538.3246 -538.3246 ...    0.        0.        0.    ]
3,[-538.3246 -538.3246 -538.3246 ...    0.        0.        0.    ]
3,[-544.5883 -544.5883 -544.5883 ...    0.        0.        0.    ]
3,[-584.8293 -584.8293 -584.8293 ...    0.        0.        0.    ]
3,[-707.9449  -700.9071  -695.07196 ...    0.         0.         0.     ]
3,[-717.42303 -709.26337 -706.59314 ...    0.         0.         0.     ]
3,[-672.5065  -668.84454 -666.38544 ...    0.         0.         0.     ]
3,[-677.84735 -673.8831  -673.279   ...    0.         0.         0.     ]
3,[-687.7633 -683.0315 -678.609  ...    0.        0.        0.    ]
3,[-661.4979  -658.55725 -662.18365 ...    0.         0.         0.     ]
3,[-707.536   -700.5923  -699.26996 ...    0.         0.         0.     ]
3,[-675.1012  -662.88275 -659.3929  ...    0.         0.         0.     ]
3,[-683.4964 -678.8538 -679.4207 ...    0.        0.        0.    ]
3,[-630.64496 -629.59546 -634.6305  ...    0.         0.         0.     ]
3,[-704.6448 -698.3287 -696.0905 ...    0.        0.        0.    ]
3,[-690.91754 -682.39374 -681.1736  ...    0.         0.         0.     ]
3,[-717.21344 -708.3455  -703.77875 ...    0.         0.         0.     ]
3,[-704.918  -693.2327 -686.7421 ...    0.        0.        0.    ]
3,[-713.77216 -706.5376  -698.9021  ...    0.         0.         0.     ]
3,[-715.40356 -705.15826 -703.6194  ...    0.         0.         0.     ]
3,[-699.2342  -685.11725 -680.1464  ...    0.         0.         0.     ]
3,[-722.20575 -709.33026 -704.3804  ...    0.         0.         0.     ]
3,[-722.8277  -715.40497 -714.75824 ...    0.         0.         0.     ]
3,[-722.8277  -715.40497 -714.75824 ...    0.         0.         0.     ]
3,[-710.1219  -702.06024 -699.7141  ...    0.         0.         0.     ]
3,[-709.7868  -699.75397 -695.1437  ...    0.         0.         0.     ]
3,[-556.54395 -556.54395 -556.54395 ...    0.         0.         0.     ]
3,[-577.4019 -577.4019 -577.4019 ...    0.        0.        0.    ]
3,[-571.55963 -571.55963 -571.55963 ...    0.         0.         0.     ]
3,[-563.8294 -563.8294 -563.8294 ...    0.        0.        0.    ]
3,[-584.70886 -584.70886 -584.70886 ...    0.         0.         0.     ]
3,[-578.4181 -578.4181 -578.4181 ...    0.        0.        0.    ]
3,[-564.6957 -564.6957 -564.6957 ...    0.        0.        0.    ]
3,[-571.41974 -571.41974 -571.41974 ...    0.         0.         0.     ]
